@relation ulcer_classification

@attribute color_bgr_b_mean real
@attribute color_bgr_g_mean real
@attribute color_bgr_r_mean real
@attribute color_bgr_b_variance real
@attribute color_bgr_g_variance real
@attribute color_bgr_r_variance real
@attribute color_bgr_b_centroid real
@attribute color_bgr_g_centroid real
@attribute color_bgr_r_centroid real
@attribute color_bgr_b_asymetry real
@attribute color_bgr_g_asymetry real
@attribute color_bgr_r_asymetry real
@attribute color_bgr_b_intensity1 real
@attribute color_bgr_g_intensity1 real
@attribute color_bgr_r_intensity1 real
@attribute color_bgr_b_intensity2 real
@attribute color_bgr_g_intensity2 real
@attribute color_bgr_r_intensity2 real
@attribute color_bgr_b_frequency1 real
@attribute color_bgr_g_frequency1 real
@attribute color_bgr_r_frequency1 real
@attribute color_bgr_b_frequency2 real
@attribute color_bgr_g_frequency2 real
@attribute color_bgr_r_frequency2 real
@attribute color_lab_l_mean real
@attribute color_lab_a_mean real
@attribute color_lab_b_mean real
@attribute color_lab_l_variance real
@attribute color_lab_a_variance real
@attribute color_lab_b_variance real
@attribute color_lab_l_centroid real
@attribute color_lab_a_centroid real
@attribute color_lab_b_centroid real
@attribute color_lab_l_asymetry real
@attribute color_lab_a_asymetry real
@attribute color_lab_b_asymetry real
@attribute color_lab_l_intensity1 real
@attribute color_lab_a_intensity1 real
@attribute color_lab_b_intensity1 real
@attribute color_lab_l_intensity2 real
@attribute color_lab_a_intensity2 real
@attribute color_lab_b_intensity2 real
@attribute color_lab_l_frequency1 real
@attribute color_lab_a_frequency1 real
@attribute color_lab_b_frequency1 real
@attribute color_lab_l_frequency2 real
@attribute color_lab_a_frequency2 real
@attribute color_lab_b_frequency2 real
@attribute color_luv_l_mean real
@attribute color_luv_u_mean real
@attribute color_luv_v_mean real
@attribute color_luv_l_variance real
@attribute color_luv_u_variance real
@attribute color_luv_v_variance real
@attribute color_luv_l_centroid real
@attribute color_luv_u_centroid real
@attribute color_luv_v_centroid real
@attribute color_luv_l_asymetry real
@attribute color_luv_u_asymetry real
@attribute color_luv_v_asymetry real
@attribute color_luv_l_intensity1 real
@attribute color_luv_u_intensity1 real
@attribute color_luv_v_intensity1 real
@attribute color_luv_l_intensity2 real
@attribute color_luv_u_intensity2 real
@attribute color_luv_v_intensity2 real
@attribute color_luv_l_frequency1 real
@attribute color_luv_u_frequency1 real
@attribute color_luv_v_frequency1 real
@attribute color_luv_l_frequency2 real
@attribute color_luv_u_frequency2 real
@attribute color_luv_v_frequency2 real
@attribute color_norm_b_mean real
@attribute color_norm_g_mean real
@attribute color_norm_r_mean real
@attribute color_norm_b_variance real
@attribute color_norm_g_variance real
@attribute color_norm_r_variance real
@attribute color_norm_b_centroid real
@attribute color_norm_g_centroid real
@attribute color_norm_r_centroid real
@attribute color_norm_b_asymetry real
@attribute color_norm_g_asymetry real
@attribute color_norm_r_asymetry real
@attribute color_norm_b_intensity1 real
@attribute color_norm_g_intensity1 real
@attribute color_norm_r_intensity1 real
@attribute color_norm_b_intensity2 real
@attribute color_norm_g_intensity2 real
@attribute color_norm_r_intensity2 real
@attribute color_norm_b_frequency1 real
@attribute color_norm_g_frequency1 real
@attribute color_norm_r_frequency1 real
@attribute color_norm_b_frequency2 real
@attribute color_norm_g_frequency2 real
@attribute color_norm_r_frequency2 real
@attribute haralick_bgr_b_contrast real
@attribute haralick_bgr_b_energy real
@attribute haralick_bgr_b_entropy real
@attribute haralick_bgr_b_homogeneity real
@attribute haralick_bgr_b_correlation real
@attribute haralick_bgr_g_contrast real
@attribute haralick_bgr_g_energy real
@attribute haralick_bgr_g_entropy real
@attribute haralick_bgr_g_homogeneity real
@attribute haralick_bgr_g_correlation real
@attribute haralick_bgr_r_contrast real
@attribute haralick_bgr_r_energy real
@attribute haralick_bgr_r_entropy real
@attribute haralick_bgr_r_homogeneity real
@attribute haralick_bgr_r_correlation real
@attribute haralick_lab_a_contrast real
@attribute haralick_lab_a_energy real
@attribute haralick_lab_a_entropy real
@attribute haralick_lab_a_homogeneity real
@attribute haralick_lab_a_correlation real
@attribute haralick_lab_b_contrast real
@attribute haralick_lab_b_energy real
@attribute haralick_lab_b_entropy real
@attribute haralick_lab_b_homogeneity real
@attribute haralick_lab_b_correlation real
@attribute haralick_luv_u_contrast real
@attribute haralick_luv_u_energy real
@attribute haralick_luv_u_entropy real
@attribute haralick_luv_u_homogeneity real
@attribute haralick_luv_u_correlation real
@attribute haralick_luv_v_contrast real
@attribute haralick_luv_v_energy real
@attribute haralick_luv_v_entropy real
@attribute haralick_luv_v_homogeneity real
@attribute haralick_luv_v_correlation real
@attribute haralick_bgr_bg_contrast real
@attribute haralick_bgr_bg_energy real
@attribute haralick_bgr_bg_entropy real
@attribute haralick_bgr_bg_homogeneity real
@attribute haralick_bgr_bg_correlation real
@attribute haralick_bgr_br_contrast real
@attribute haralick_bgr_br_energy real
@attribute haralick_bgr_br_entropy real
@attribute haralick_bgr_br_homogeneity real
@attribute haralick_bgr_br_correlation real
@attribute haralick_bgr_gr_contrast real
@attribute haralick_bgr_gr_energy real
@attribute haralick_bgr_gr_entropy real
@attribute haralick_bgr_gr_homogeneity real
@attribute haralick_bgr_gr_correlation real
@attribute haralick_lab_ab_contrast real
@attribute haralick_lab_ab_energy real
@attribute haralick_lab_ab_entropy real
@attribute haralick_lab_ab_homogeneity real
@attribute haralick_lab_ab_correlation real
@attribute haralick_luv_uv_contrast real
@attribute haralick_luv_uv_energy real
@attribute haralick_luv_uv_entropy real
@attribute haralick_luv_uv_homogeneity real
@attribute haralick_luv_uv_correlation real
@attribute lbph_bgr_b_mean real
@attribute lbph_bgr_b_variance real
@attribute lbph_bgr_b_entropy real
@attribute lbph_bgr_b_energy real
@attribute lbph_bgr_g_mean real
@attribute lbph_bgr_g_variance real
@attribute lbph_bgr_g_entropy real
@attribute lbph_bgr_g_energy real
@attribute lbph_bgr_r_mean real
@attribute lbph_bgr_r_variance real
@attribute lbph_bgr_r_entropy real
@attribute lbph_bgr_r_energy real
@attribute wavelet_bgr_b_3_lh_entropy real
@attribute wavelet_bgr_b_3_hh_entropy real
@attribute wavelet_bgr_b_3_hl_entropy real
@attribute wavelet_bgr_b_3_lh_energy real
@attribute wavelet_bgr_b_3_hh_energy real
@attribute wavelet_bgr_b_3_hl_energy real
@attribute wavelet_bgr_g_3_lh_entropy real
@attribute wavelet_bgr_g_3_hh_entropy real
@attribute wavelet_bgr_g_3_hl_entropy real
@attribute wavelet_bgr_g_3_lh_energy real
@attribute wavelet_bgr_g_3_hh_energy real
@attribute wavelet_bgr_g_3_hl_energy real
@attribute wavelet_bgr_r_3_lh_entropy real
@attribute wavelet_bgr_r_3_hh_entropy real
@attribute wavelet_bgr_r_3_hl_entropy real
@attribute wavelet_bgr_r_3_lh_energy real
@attribute wavelet_bgr_r_3_hh_energy real
@attribute wavelet_bgr_r_3_hl_energy real
@attribute classification {ULCER,NON_ULCER}

@data
35.74202127659574,46.263297872340424,67.76329787234043,41.40793617021277,57.53315602836882,73.18382269503547,31.0,40.0,61.0,508.00140806949526,222.47388351432528,148.87864846318442,41.0,38.0,75.0,35.0,49.0,64.0,16.0,19.0,15.0,25.0,18.0,19.0,54.295212765957444,136.30585106382978,138.68085106382978,77.64328368794327,2.047539007092199,5.236539007092199,48.0,136.0,138.0,107.71099478483661,-7924.703681211412,-2803.92582980596,51.0,136.0,139.0,53.0,136.0,139.0,15.0,59.0,75.0,15.0,59.0,75.0,53.763297872340424,105.88297872340425,144.74202127659575,77.50382269503547,3.1809361702127656,4.698602836879433,61.0,107.0,146.0,200.76694163614195,-24619.862202447286,-6803.711485897302,58.0,106.0,144.0,49.0,106.0,144.0,18.0,71.0,63.0,18.0,71.0,63.0,60.63297872340426,78.52393617021276,115.79787234042553,20.904936170212764,5.08209219858156,29.953702127659575,63.0,79.0,113.0,1592.7255635517038,23822.581944966463,-740.3336699119708,63.0,79.0,117.0,63.0,79.0,120.0,41.0,62.0,28.0,41.0,62.0,17.0,9101.0,27.267196655273438,-184.0276336669922,121.47875213623047,261441.390625,11768.25,23.58230209350586,-42.0898323059082,106.0924072265625,339266.625,14127.5,22.366270065307617,3.362293004989624,100.30985260009766,496388.625,383.0,112.75027465820312,-1599.025390625,256.6588134765625,991295.75,657.5,74.76881408691406,-1209.462646484375,231.64096069335938,1009261.4375,403.0,92.34513854980469,-1455.08935546875,252.85293579101562,770505.3125,676.0,69.0941390991211,-1186.2908935546875,232.28843688964844,1053470.625,20869.25,41.87033462524414,-531.4540405273438,227.5709991455078,850662.75,23228.5,35.26683807373047,-180.6653289794922,221.78855895996094,1073162.75,25895.75,34.50181198120117,-146.12002563476562,206.40213012695312,1183370.875,1040.5,161.541015625,-3316.75244140625,488.2997131347656,2832987.5,1079.0,115.33267211914062,-2641.38037109375,485.14129638671875,2582931.0,104.92021276595744,8179.502950354611,5.110326650845833,2684.476857788124,114.12234042553192,8020.198326241137,4.892458815558786,2811.505646446402,120.60372340425532,8220.239879432625,4.8694340005613626,2924.3130817338965,8.554588851677584,8.554588851677584,8.554588851677584,30.306543452551953,30.306543452551953,39.39013637338722,8.554588851677584,8.554588851677584,8.554588851677584,38.572931153873256,38.572931153873256,56.740968677350075,8.554588851677584,8.554588851677584,8.554588851677584,48.323202866103564,48.323202866103564,66.57492527139544,ULCER
54.5875,66.725,96.25625,133.31305031446536,138.82955974842767,141.29870283018863,48.0,60.0,89.0,14.431524275635638,7.116386461551638,-14.762096022935815,54.0,67.0,96.0,59.0,59.0,94.0,6.0,6.0,10.0,6.0,7.0,10.0,79.74375,139.1125,140.48125,148.2672562893082,15.773427672955972,14.691470125786163,70.0,140.0,140.0,20.906340830717095,-1648.6049427334628,8.642408350967546,83.0,137.0,134.0,67.0,146.0,141.0,8.0,27.0,3.0,8.0,9.0,29.0,79.16875,110.44375,147.58125,149.8644261006289,9.20436320754717,19.150589622641505,70.0,111.0,147.0,-2.890934405748474,-2300.228623834466,77.117810734223,82.0,108.0,139.0,84.0,108.0,148.0,6.0,27.0,4.0,6.0,27.0,21.0,63.575,78.1125,113.4375,31.390566037735844,27.811163522012574,30.197327044025158,66.0,79.0,110.0,-28.133895283818227,558.9615299639494,-428.02767916921704,57.0,69.0,108.0,62.0,82.0,108.0,5.0,5.0,16.0,18.0,27.0,16.0,17551.25,9.727538108825684,170.86524963378906,28.568960189819336,115449.8046875,17592.75,9.943591117858887,167.87867736816406,26.787174224853516,140193.484375,16257.0,9.912114143371582,165.37936401367188,27.676010131835938,199280.640625,304.25,31.699764251708984,-295.32855224609375,94.93611145019531,279364.40625,389.25,32.06828689575195,-263.6057434082031,93.22691345214844,282469.53125,246.5,32.97536849975586,-323.8189392089844,100.95816802978516,221999.6875,483.75,21.549362182617188,-166.0664825439453,80.7019271850586,297091.53125,35144.0,15.095529556274414,265.880859375,55.35615921020508,362672.9375,33808.25,13.955286026000977,332.6784362792969,56.244991302490234,446519.375,33849.75,14.282856941223145,317.2790222167969,54.46317672729492,481611.28125,693.5,48.18194580078125,-691.4492797851562,188.16293334960938,797051.9375,730.25,39.39225769042969,-489.8854064941406,181.66014099121094,736414.625,151.18125,5132.727948113207,3.850110628941436,2114.9531909713746,162.2,5111.0666666666675,3.5833699336700673,2240.998438196689,161.6875,4867.939465408805,3.6739640435786387,2226.4002335608934,7.321928094887368,7.321928094887368,7.321928094887368,36.66825918660014,36.66825918660014,108.06957752840576,7.321928094887368,7.321928094887368,7.321928094887368,32.16701938263121,32.16701938263121,95.24939671930078,7.321928094887368,7.321928094887368,7.321928094887368,28.999449781161196,28.999449781161196,116.06238612042134,ULCER
7.818030050083473,8.888146911519199,14.258764607679465,39.39325296899515,31.189809102126734,150.23894897292587,6.0,7.0,11.0,-7458.109558725594,-14307.446785071586,-5611.198923459265,6.0,7.0,8.0,17.0,12.0,18.0,89.0,125.0,70.0,10.0,14.0,16.0,8.045075125208681,129.98330550918197,129.40066777963273,56.59161032043371,14.183667316207057,2.7823406904484065,7.0,129.0,129.0,-44457.52480923504,-196887.9766620233,-82462.49216256307,6.0,127.0,130.0,13.0,129.0,130.0,87.0,45.0,147.0,12.0,152.0,147.0,7.398998330550918,97.64273789649415,137.0066777963272,57.89571805852564,6.962451354263795,0.7323968040379449,6.0,97.0,137.0,-40264.937871664646,-68479.91550323344,-556303.1838208684,5.0,97.0,137.0,17.0,97.0,137.0,121.0,160.0,140.0,6.0,160.0,140.0,64.3923205342237,78.0,112.67779632721202,339.7739208602968,285.60200668896323,757.0381516574446,70.0,83.0,102.0,1622.9734244862423,1017.2025528760317,-369.25369217482745,70.0,75.0,112.0,72.0,68.0,103.0,14.0,19.0,15.0,24.0,14.0,19.0,28963.5,98.9823226928711,-1584.8580322265625,321.0783386230469,121847.8046875,25507.5,128.87930297851562,-1917.306396484375,339.58843994140625,137143.75,56723.0,77.0851821899414,-1052.3895263671875,252.30918884277344,218324.171875,3581.5,223.37161254882812,-3053.900390625,357.2684326171875,1903610.625,807.5,190.4898223876953,-3016.024658203125,436.06671142578125,1894112.375,2565.75,254.44007873535156,-3316.26318359375,456.3466796875,1430773.625,305.5,312.8813781738281,-3865.613525390625,503.116943359375,2005474.75,54471.0,216.6630401611328,-4387.14208984375,660.6679077148438,366580.125,85686.5,160.30908203125,-3344.85888671875,573.3890380859375,481495.25,82230.5,200.53366088867188,-3834.78955078125,591.8999633789062,503131.21875,4389.0,369.1378479003906,-6639.30517578125,793.3358764648438,5375282.0,2871.25,403.2796936035156,-7181.876953125,959.463623046875,4863653.0,80.20534223706177,6991.0664597070945,5.124437486058374,2834.4246329722723,76.46410684474124,6750.944779761138,5.126365825798451,2745.77384356396,99.9983305509182,7186.372906907278,4.902743692840397,3207.374471432982,9.226412192788935,9.226412192788935,9.226412192788935,58.98485443654547,58.98485443654547,166.6523629701818,9.226412192788935,9.226412192788935,9.226412192788935,54.24960014814289,54.24960014814289,153.2146829116877,9.226412192788935,9.226412192788935,9.226412192788935,82.83546797684716,82.83546797684716,299.5969946970139,ULCER
17.6350626118068,21.177101967799643,37.50447227191413,48.113893858079905,60.87359660427928,125.45831329627278,13.0,16.0,30.0,-818.1357156428979,-229.73544994653062,-237.84317106746397,18.0,20.0,37.0,17.0,21.0,38.0,37.0,35.0,28.0,37.0,35.0,28.0,23.155635062611807,135.3953488372093,133.29874776386404,98.913010303858,7.795032091356172,7.249299504363271,15.0,134.0,132.0,-1382.952878738024,-69773.37860583284,-67086.44779355626,17.0,137.0,131.0,24.0,133.0,134.0,24.0,73.0,78.0,28.0,83.0,70.0,22.78175313059034,101.4257602862254,139.17352415026835,97.97378831887461,6.649944537416405,3.118580927283103,16.0,100.0,138.0,-389.05883827173903,-81995.95002672455,-188361.78303399027,21.0,100.0,138.0,23.0,100.0,138.0,22.0,82.0,108.0,26.0,82.0,108.0,57.74776386404293,69.56350626118068,127.73703041144901,91.7230012631363,39.020601304172196,190.0400420617975,62.0,72.0,121.0,311.80415223027074,2657.649270493522,-183.39018093624856,23.0,67.0,129.0,61.0,72.0,121.0,1.0,26.0,21.0,30.0,51.0,27.0,13282.75,35.03569793701172,-391.62811279296875,173.0670166015625,236197.3125,14934.5,34.13941955566406,-317.234619140625,173.53280639648438,284230.71875,21332.25,29.943696975708008,-24.070842742919922,160.60057067871094,501499.96875,1680.75,91.31607055664062,-1856.02294921875,297.18695068359375,1786814.125,1103.5,93.53608703613281,-1929.81884765625,333.091552734375,1759758.375,880.25,106.47828674316406,-2113.717529296875,365.0249328613281,1339411.5,585.75,135.7493133544922,-2544.231201171875,392.7966613769531,1837325.5,28217.25,62.732566833496094,-1496.7642822265625,346.5994873046875,736656.1875,34615.0,50.327674865722656,-694.5344848632812,333.6672058105469,1044196.5625,36266.75,53.20479202270508,-780.5123901367188,334.13287353515625,1112188.375,2784.25,162.61956787109375,-4583.4873046875,630.2785034179688,5020105.0,1466.0,172.5268096923828,-4657.94873046875,757.82177734375,4496610.5,121.10733452593918,7333.744731054558,5.313867310899868,3505.862946551106,122.91592128801432,7726.199011291282,5.180249396836886,3571.662358062419,123.79069767441861,7236.26973410019,5.152647140648282,3550.2156272542093,9.126704472843185,9.126704472843185,9.126704472843185,43.99984989649367,43.99984989649367,69.63667922789034,9.126704472843185,9.126704472843185,9.126704472843185,47.910119731306914,47.910119731306914,85.15790581144768,9.126704472843185,9.126704472843185,9.126704472843185,58.357882728914504,58.357882728914504,136.75836581131148,ULCER
15.03623188405797,16.80072463768116,27.652173913043477,41.76595520421608,48.05105401844532,92.13312252964428,19.0,21.0,34.0,-453.622516920944,-111.50058272100841,-128.65565310848132,7.0,19.0,34.0,22.0,23.0,11.0,12.0,24.0,18.0,16.0,24.0,9.0,16.492753623188406,132.8840579710145,130.95289855072463,57.24722002635046,5.44832674571805,2.1177733860342554,21.0,134.0,132.0,-673.2973781702151,-6842.43780999703,-1222.467641280305,6.0,135.0,131.0,21.0,131.0,131.0,16.0,47.0,62.0,16.0,47.0,62.0,16.192028985507246,99.1268115942029,137.82608695652175,58.81753623188406,1.8711330698287219,0.9441897233201582,21.0,100.0,138.0,-643.3110605401774,-16037.71786024016,-153170.75821243945,20.0,99.0,138.0,23.0,99.0,138.0,17.0,48.0,83.0,18.0,48.0,83.0,63.20652173913044,70.6268115942029,121.23550724637681,55.386284584980224,59.122042160737806,142.82069828722,65.0,73.0,117.0,439.44026843082344,276.4746069239858,-183.9417311521643,69.0,73.0,114.0,70.0,68.0,119.0,19.0,36.0,13.0,19.0,9.0,13.0,5888.5,21.7686710357666,-74.89541625976562,94.1952896118164,70193.5,5981.75,23.17595672607422,-98.05661010742188,94.89033508300781,78189.5234375,8343.25,19.570384979248047,10.864912033081055,85.66364288330078,127852.9453125,657.25,58.813262939453125,-914.1883544921875,157.36314392089844,607015.0,213.75,74.01097869873047,-1069.419921875,201.2250213623047,598341.1875,173.0,84.6544418334961,-1186.62890625,212.89999389648438,453094.3125,94.25,116.66458129882812,-1393.3521728515625,232.77499389648438,629750.625,11870.25,39.832462310791016,-539.5219116210938,189.0855712890625,210226.953125,14231.75,31.549564361572266,-201.25624084472656,179.85891723632812,280592.0625,14325.0,32.017574310302734,-205.3568572998047,180.55392456054688,291919.1875,871.0,112.46221923828125,-2233.29638671875,358.588134765625,1707730.5,267.25,144.1422882080078,-2579.981201171875,445.67498779296875,1534158.375,106.23550724637681,5830.427971014493,4.979744380977853,2172.16458860741,100.96014492753623,6302.540223978919,4.8703639563096885,2132.2413090454843,96.5072463768116,6194.541765480895,4.683189991582808,2067.381435536268,8.108524456778127,8.108524456778127,8.108524456778127,18.76549407722319,18.76549407722319,75.20528766979687,8.108524456778127,8.108524456778127,8.108524456778127,16.75399452735799,16.75399452735799,71.98030604793074,8.108524456778127,8.108524456778127,8.108524456778127,22.287507016272023,22.287507016272023,94.33126209149128,ULCER
32.092009685230025,36.16949152542373,51.45762711864407,46.4186981358283,42.84984367286491,48.03521474411715,27.0,31.0,46.0,-51.57603928811792,-684.3135423270123,-30.8969870954142,39.0,39.0,48.0,32.0,35.0,57.0,23.0,26.0,24.0,26.0,27.0,23.0,40.7409200968523,134.5278450363196,133.61501210653753,61.299219539716496,2.1090528691318555,4.45579350713463,35.0,135.0,133.0,-548.758508131711,-55540.30121365487,-27856.892185059638,47.0,135.0,135.0,39.0,135.0,135.0,21.0,92.0,92.0,25.0,92.0,92.0,40.20096852300242,102.16464891041163,140.05326876513317,61.89397964221069,1.3126307623592468,2.7738545805025976,34.0,102.0,140.0,56.68272073119695,-192319.26455001178,26738.549148754722,43.0,102.0,142.0,39.0,102.0,142.0,27.0,115.0,83.0,23.0,115.0,83.0,67.9273607748184,76.85230024213075,110.21307506053269,31.077235007875117,7.791238628082465,32.69720726862409,72.0,77.0,106.0,3065.4118525365657,13934.318035607117,-1868.3144245341778,63.0,76.0,106.0,69.0,79.0,108.0,22.0,58.0,37.0,34.0,41.0,31.0,8432.25,29.851716995239258,-251.48472595214844,136.2062225341797,266770.59375,9178.25,29.37260627746582,-241.05084228515625,127.73936462402344,300196.46875,10038.25,28.418743133544922,-185.5945281982422,131.45118713378906,428368.03125,463.5,100.46578979492188,-1726.7354736328125,277.2146911621094,1126723.25,395.75,104.31802368164062,-1694.6534423828125,294.7838134765625,1118256.625,211.75,156.39413452148438,-2144.9189453125,328.72503662109375,855237.375,266.75,124.61289978027344,-1926.2684326171875,320.7249755859375,1172142.75,17610.5,53.88645553588867,-1050.498291015625,263.94549560546875,802785.8125,18470.5,42.77119445800781,-541.1693725585938,267.6572570800781,984267.75,19216.5,44.70318603515625,-633.6963500976562,259.1905517578125,1031597.3125,859.25,189.5952911376953,-4047.062255859375,571.99853515625,3178734.25,478.5,199.96875,-4071.1875,649.4500122070312,2870628.25,92.85714285714286,7761.224687933424,5.064542442867701,2599.749218674755,90.23486682808716,7558.398587178824,5.126697941392949,2544.964243363745,88.2590799031477,7567.328345753309,5.007180419379959,2516.9169632707394,8.68999797141945,8.68999797141945,8.68999797141945,26.463768736095982,26.463768736095982,53.60692820400826,8.68999797141945,8.68999797141945,8.68999797141945,27.106607147841405,27.106607147841405,56.66243146515083,8.68999797141945,8.68999797141945,8.68999797141945,27.6885067297123,27.6885067297123,66.95175611282694,ULCER
22.426124197002142,27.346895074946467,45.97644539614561,19.98755640514286,24.398718879525045,27.7569547196515,19.0,24.0,42.0,-3057.092544347445,76.47065876019144,-2031.0961957347417,19.0,24.0,48.0,23.0,33.0,52.0,31.0,34.0,29.0,47.0,32.0,30.0,31.167023554603855,136.4561027837259,135.1220556745182,37.08363125051695,1.2958156803999596,3.2661863230739545,26.0,137.0,134.0,63.15026808592782,1452.2592351474696,46055.195065970234,37.0,137.0,136.0,28.0,137.0,136.0,31.0,139.0,92.0,31.0,139.0,92.0,30.698072805139187,102.92505353319058,140.38329764453962,36.29276451829319,0.8978044499177471,1.7390337373978735,26.0,102.0,140.0,-453.92876767536035,126451.93094205018,13973.819434375291,33.0,104.0,141.0,29.0,104.0,141.0,24.0,113.0,121.0,29.0,113.0,121.0,59.396145610278374,72.5032119914347,123.11991434689507,26.716122450855156,10.902886656679932,35.28601887676797,63.0,73.0,119.0,487.5958914079403,10998.504223943019,289.7007009134378,58.0,73.0,129.0,63.0,73.0,121.0,42.0,54.0,26.0,38.0,54.0,36.0,4274.25,48.88762664794922,-771.348876953125,201.5662841796875,227249.546875,4966.25,40.7584342956543,-621.0986938476562,187.9427947998047,276906.09375,5682.5,41.94937515258789,-577.2433471679688,181.97579956054688,464618.53125,584.75,133.11038208007812,-2189.873779296875,303.1485290527344,1374152.0,556.0,100.10057067871094,-1860.9656982421875,306.8236999511719,1360763.5,235.75,175.11639404296875,-2537.146484375,371.6249694824219,1036666.0,279.0,133.09254455566406,-2249.230712890625,354.5,1413902.375,9240.5,81.51917266845703,-2032.909912109375,389.5090026855469,713748.75,9956.75,64.46898651123047,-1356.2906494140625,383.5419616699219,979499.9375,10648.75,59.019065856933594,-1249.19482421875,369.9184875488281,1049799.875,1140.75,224.46630859375,-4798.87353515625,609.9723510742188,3871904.5,514.75,219.953125,-4786.376953125,726.1249389648438,3469345.5,112.26980728051392,8787.72533107866,5.147878520452558,3159.33315748751,115.63811563169165,7895.261462535958,5.173461437171606,3150.237610085944,115.23768736616702,7726.499177472865,5.293627863464888,3130.8433368662827,8.867278739709752,8.867278739709752,8.867278739709752,22.119625660560157,22.119625660560157,40.36174932791617,8.867278739709752,8.867278739709752,8.867278739709752,23.953747293067664,23.953747293067664,52.3840688871088,8.867278739709752,8.867278739709752,8.867278739709752,26.123110094526826,26.123110094526826,60.27015854847298,ULCER
28.436842105263157,29.81578947368421,61.81578947368421,129.85577833472576,80.07699805068226,116.57435254803671,23.0,26.0,57.0,1.7416551260665973,-32.232292466061764,-13.938489459711219,28.0,34.0,60.0,26.0,27.0,62.0,12.0,9.0,18.0,8.0,9.0,12.0,39.82105263157895,143.34736842105264,135.85263157894738,115.47045391255918,9.339014202172097,7.417321080478974,35.0,143.0,137.0,-65.9159741847977,478.91715383778956,903.6239306463557,37.0,143.0,138.0,39.0,143.0,138.0,11.0,28.0,31.0,13.0,28.0,31.0,39.34736842105263,108.9421052631579,140.44210526315788,115.56123642439434,9.472820941241993,3.3379003063213593,32.0,108.0,141.0,-52.80252826267602,97.73565323256364,1651.081355528953,37.0,108.0,141.0,39.0,108.0,141.0,12.0,22.0,33.0,11.0,22.0,33.0,58.35263157894737,62.71052631578947,133.95263157894738,98.93848510164301,34.69353940406572,195.57975494291287,63.0,66.0,126.0,50.58451677543968,149.68576611040203,-8.915323437895015,55.0,70.0,127.0,59.0,65.0,129.0,7.0,12.0,12.0,15.0,14.0,8.0,17142.25,13.033610343933105,102.15003967285156,41.96527099609375,80976.671875,13720.25,14.247806549072266,84.016845703125,44.56620407104492,83652.0078125,13797.5,14.937369346618652,72.27359008789062,42.65470886230469,168174.765625,485.0,29.580398559570312,-335.42742919921875,104.97021484375,373799.34375,514.25,32.36896514892578,-349.0965881347656,105.3226318359375,353353.5,405.75,40.03748321533203,-402.05718994140625,113.42015075683594,284664.90625,358.75,48.56953811645508,-520.6002807617188,121.71977996826172,365539.90625,30862.5,22.588714599609375,41.97770309448242,86.5316390991211,233442.203125,30939.75,20.081085205078125,161.0067596435547,84.6200942993164,353366.0625,27517.75,20.71834945678711,147.34683227539062,87.22103881835938,357116.5,999.25,46.046173095703125,-752.968994140625,210.29281616210938,1031070.75,764.5,62.944419860839844,-922.657470703125,235.13992309570312,921962.875,170.6421052631579,7786.802450570873,3.483681846093081,2646.557008643494,167.53157894736842,8236.239738234473,3.5442260134011483,2624.7565601403876,182.01052631578946,7168.6983013088275,3.0617611259672137,2765.713651121533,7.569855608330959,7.569855608330959,7.569855608330959,53.333607416244895,53.333607416244895,94.4361514658552,7.569855608330959,7.569855608330959,7.569855608330959,45.66398990492998,45.66398990492998,72.01269133955743,7.569855608330959,7.569855608330959,7.569855608330959,36.94044124887375,36.94044124887375,90.35557383247153,ULCER
